Date;Poule;niveau_observation;Ponte;Etat_oeuf;Doute;Effectif;Remarques
2024-06-29;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-29;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-29;Valérie;individuel;1;RAS;False;1;RAS
2024-06-29;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-29;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-30;Joséphine;individuel;0;RAS;False;1;RAS
2024-06-30;Valérie;individuel;1;RAS;False;1;RAS
2024-06-30;Rémiel;individuel;0;RAS;False;1;RAS
2024-06-30;Cunégonde;individuel;0;RAS;False;1;RAS
2024-06-30;Pioupioute;individuel;0;RAS;False;1;RAS
2024-06-30;MARANS;groupe;2;RAS;False;3;RAS
2024-07-01;MARANS;groupe;1;RAS;False;3;RAS
2024-07-01;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-01;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-01;Valérie;individuel;0;RAS;False;1;RAS
2024-07-01;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-01;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-02;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-02;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-02;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-02;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-02;Valérie;individuel;1;RAS;False;1;RAS
2024-07-02;MARANS;groupe;1;RAS;False;3;RAS
2024-07-03;Valérie;individuel;0;RAS;False;1;RAS
2024-07-03;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-03;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-03;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-03;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-03;MARANS;groupe;1;RAS;False;3;RAS
2024-07-04;Valérie;individuel;0;RAS;False;1;RAS
2024-07-04;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-04;MARANS;groupe;1;RAS;False;3;RAS
2024-07-04;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-04;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-04;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-05;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-05;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-05;Valérie;individuel;1;RAS;False;1;RAS
2024-07-05;MARANS;groupe;1;RAS;False;3;RAS
2024-07-05;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-05;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-06;MARANS;groupe;1;RAS;False;3;RAS
2024-07-06;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-06;Valérie;individuel;1;RAS;False;1;RAS
2024-07-06;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-06;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-06;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-07;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-07;Valérie;individuel;0;RAS;False;1;RAS
2024-07-07;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-07;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-07;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-07;MARANS;groupe;1;RAS;False;3;RAS
2024-07-08;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-08;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-08;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-08;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-08;Valérie;individuel;1;RAS;False;1;RAS
2024-07-08;MARANS;groupe;1;RAS;False;3;RAS
2024-07-09;Valérie;individuel;1;RAS;False;1;RAS
2024-07-09;MARANS;groupe;1;RAS;False;3;RAS
2024-07-09;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-09;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-09;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-09;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-10;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-10;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-10;Valérie;individuel;0;RAS;False;1;RAS
2024-07-10;MARANS;groupe;1;RAS;False;3;RAS
2024-07-10;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-10;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-11;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-11;Valérie;individuel;0;RAS;False;1;RAS
2024-07-11;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-11;Cunégonde;individuel;0;RAS;False;1;arrêt couvade
2024-07-11;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-11;MARANS;groupe;0;RAS;False;3;RAS
2024-07-12;MARANS;groupe;1;RAS;False;3;RAS
2024-07-12;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-12;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-12;Valérie;individuel;1;RAS;False;1;RAS
2024-07-12;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-12;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-13;Valérie;individuel;1;RAS;False;1;RAS
2024-07-13;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-13;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-13;MARANS;groupe;1;RAS;False;3;RAS
2024-07-13;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-13;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-14;MARANS;groupe;2;RAS;False;3;RAS
2024-07-14;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-14;Valérie;individuel;0;RAS;False;1;RAS
2024-07-14;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-14;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-14;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-15;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-15;MARANS;groupe;0;RAS;False;3;RAS
2024-07-15;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-15;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-15;Valérie;individuel;0;RAS;False;1;RAS
2024-07-15;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-16;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-16;MARANS;groupe;1;RAS;False;3;RAS
2024-07-16;Valérie;individuel;1;RAS;False;1;RAS
2024-07-16;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-16;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-16;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-17;MARANS;groupe;1;RAS;False;3;RAS
2024-07-17;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-17;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-17;Valérie;individuel;0;RAS;False;1;RAS
2024-07-17;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-17;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-18;MARANS;groupe;1;RAS;False;3;RAS
2024-07-18;Valérie;individuel;1;RAS;False;1;RAS
2024-07-18;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-18;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-18;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-18;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-19;MARANS;groupe;1;RAS;False;3;RAS
2024-07-19;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-19;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-19;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-19;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-19;Valérie;individuel;0;RAS;False;1;RAS
2024-07-20;Valérie;individuel;0;RAS;False;1;RAS
2024-07-20;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-20;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-20;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-20;MARANS;groupe;1;RAS;False;3;RAS
2024-07-20;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-21;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-21;Cunégonde;individuel;1;RAS;False;1;RAS
2024-07-21;Valérie;individuel;0;RAS;False;1;RAS
2024-07-21;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-21;MARANS;groupe;1;RAS;False;3;RAS
2024-07-21;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-22;MARANS;groupe;0;RAS;False;3;RAS
2024-07-22;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-22;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-22;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-22;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-22;Valérie;individuel;0;RAS;False;1;RAS
2024-07-23;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-23;Valérie;individuel;1;RAS;False;1;RAS
2024-07-23;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-23;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-23;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-23;MARANS;groupe;1;RAS;False;3;RAS
2024-07-24;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-24;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-24;Valérie;individuel;1;RAS;False;1;RAS
2024-07-24;MARANS;groupe;0;RAS;False;3;RAS
2024-07-24;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-24;Cunégonde;individuel;1;RAS;False;1;RAS
2024-07-25;MARANS;groupe;2;RAS;False;3;RAS
2024-07-25;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-25;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-25;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-25;Valérie;individuel;1;RAS;False;1;RAS
2024-07-25;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-26;MARANS;groupe;2;RAS;False;3;RAS
2024-07-26;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-26;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-26;Cunégonde;individuel;1;RAS;False;1;RAS
2024-07-26;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-26;Valérie;individuel;0;RAS;False;1;RAS
2024-07-27;Cunégonde;individuel;1;RAS;False;1;RAS
2024-07-27;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-27;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-27;Valérie;individuel;1;RAS;False;1;RAS
2024-07-27;MARANS;groupe;0;RAS;False;3;RAS
2024-07-27;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-28;MARANS;groupe;2;RAS;False;3;RAS
2024-07-28;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-28;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-28;Valérie;individuel;1;RAS;False;1;RAS
2024-07-28;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-28;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-29;MARANS;groupe;1;RAS;False;3;RAS
2024-07-29;Cunégonde;individuel;0;RAS;False;1;RAS
2024-07-29;Valérie;individuel;1;RAS;False;1;RAS
2024-07-29;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-29;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-29;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-30;Valérie;individuel;1;RAS;False;1;RAS
2024-07-30;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-30;MARANS;groupe;1;cassé;False;3;RAS
2024-07-30;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-30;Cunégonde;individuel;1;RAS;False;1;RAS
2024-07-30;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-31;Joséphine;individuel;0;RAS;False;1;RAS
2024-07-31;Valérie;individuel;0;RAS;False;1;RAS
2024-07-31;Cunégonde;individuel;1;RAS;False;1;RAS
2024-07-31;Pioupioute;individuel;0;RAS;False;1;RAS
2024-07-31;Rémiel;individuel;0;RAS;False;1;RAS
2024-07-31;MARANS;groupe;0;RAS;False;3;RAS
2024-08-01;MARANS;groupe;1;RAS;False;3;RAS
2024-08-01;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-01;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-01;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-01;Valérie;individuel;1;RAS;False;1;RAS
2024-08-01;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-02;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-02;MARANS;groupe;1;RAS;False;3;RAS
2024-08-02;Valérie;individuel;1;RAS;False;1;RAS
2024-08-02;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-02;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-02;Cunégonde;individuel;1;RAS;False;1;RAS
2024-08-03;Valérie;individuel;0;RAS;False;1;RAS
2024-08-03;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-03;Cunégonde;individuel;1;RAS;False;1;RAS
2024-08-03;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-03;MARANS;groupe;2;RAS;False;3;RAS
2024-08-03;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-04;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-04;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-04;Cunégonde;individuel;1;RAS;False;1;RAS
2024-08-04;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-04;MARANS;groupe;1;RAS;False;3;RAS
2024-08-04;Valérie;individuel;1;RAS;False;1;RAS
2024-08-05;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-05;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-05;Valérie;individuel;1;RAS;False;1;RAS
2024-08-05;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-05;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-05;MARANS;groupe;1;RAS;False;3;RAS
2024-08-06;MARANS;groupe;0;RAS;False;3;RAS
2024-08-06;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-06;Cunégonde;individuel;1;RAS;False;1;RAS
2024-08-06;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-06;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-06;Valérie;individuel;0;RAS;False;1;RAS
2024-08-07;MARANS;groupe;1;RAS;False;3;RAS
2024-08-07;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-07;Cunégonde;individuel;1;RAS;False;1;RAS
2024-08-07;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-07;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-07;Valérie;individuel;0;RAS;False;1;RAS
2024-08-08;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-08;MARANS;groupe;0;RAS;False;3;RAS
2024-08-08;Cunégonde;individuel;1;RAS;False;1;RAS
2024-08-08;Valérie;individuel;1;RAS;False;1;RAS
2024-08-08;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-08;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-09;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-09;MARANS;groupe;0;cassé;False;3;RAS
2024-08-09;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-09;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-09;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-09;Valérie;individuel;0;RAS;False;1;RAS
2024-08-10;Valérie;individuel;1;RAS;False;1;RAS
2024-08-10;MARANS;groupe;0;RAS;False;3;RAS
2024-08-10;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-10;Cunégonde;individuel;1;RAS;False;1;RAS
2024-08-10;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-10;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-11;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-11;MARANS;groupe;1;RAS;True;3;RAS
2024-08-11;Valérie;individuel;0;RAS;False;1;RAS
2024-08-11;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-11;Cunégonde;individuel;1;RAS;False;1;RAS
2024-08-11;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-12;MARANS;groupe;0;RAS;False;3;RAS
2024-08-12;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-12;Cunégonde;individuel;0;RAS;False;1;couve
2024-08-12;Valérie;individuel;1;RAS;False;1;RAS
2024-08-12;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-12;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-13;MARANS;groupe;0;RAS;False;3;RAS
2024-08-13;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-13;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-13;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-13;Valérie;individuel;0;RAS;False;1;RAS
2024-08-13;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-14;MARANS;groupe;0;RAS;False;3;RAS
2024-08-14;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-14;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-14;Valérie;individuel;1;RAS;False;1;RAS
2024-08-14;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-14;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-15;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-15;MARANS;groupe;0;RAS;False;3;RAS
2024-08-15;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-15;Valérie;individuel;1;RAS;False;1;RAS
2024-08-15;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-15;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-16;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-16;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-16;MARANS;groupe;0;RAS;False;3;RAS
2024-08-16;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-16;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-16;Valérie;individuel;0;RAS;False;1;RAS
2024-08-17;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-17;Valérie;individuel;1;RAS;False;1;RAS
2024-08-17;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-17;MARANS;groupe;2;RAS;False;3;RAS
2024-08-17;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-17;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-18;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-18;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-18;Valérie;individuel;1;RAS;False;1;RAS
2024-08-18;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-18;MARANS;groupe;1;RAS;False;3;RAS
2024-08-18;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-19;MARANS;groupe;0;RAS;False;3;RAS
2024-08-19;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-19;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-19;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-19;Valérie;individuel;0;RAS;False;1;RAS
2024-08-19;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-20;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-20;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-20;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-20;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-20;Valérie;individuel;1;RAS;False;1;RAS
2024-08-20;MARANS;groupe;1;RAS;False;3;RAS
2024-08-21;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-21;Valérie;individuel;1;RAS;False;1;RAS
2024-08-21;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-21;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-21;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-21;MARANS;groupe;0;RAS;False;3;RAS
2024-08-22;Valérie;individuel;0;RAS;False;1;RAS
2024-08-22;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-22;MARANS;groupe;1;RAS;False;3;RAS
2024-08-22;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-22;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-22;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-23;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-23;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-23;Valérie;individuel;1;RAS;False;1;RAS
2024-08-23;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-23;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-23;MARANS;groupe;1;RAS;False;3;RAS
2024-08-24;MARANS;groupe;1;RAS;False;3;RAS
2024-08-24;Valérie;individuel;0;RAS;False;1;RAS
2024-08-24;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-24;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-24;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-24;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-25;MARANS;groupe;1;RAS;False;3;RAS
2024-08-25;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-25;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-25;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-25;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-25;Valérie;individuel;1;RAS;False;1;RAS
2024-08-26;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-26;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-26;Valérie;individuel;0;RAS;False;1;RAS
2024-08-26;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-26;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-26;MARANS;groupe;0;RAS;False;3;RAS
2024-08-27;MARANS;groupe;1;RAS;False;3;RAS
2024-08-27;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-27;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-27;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-27;Valérie;individuel;1;RAS;False;1;RAS
2024-08-27;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-28;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-28;MARANS;groupe;1;RAS;True;3;RAS
2024-08-28;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-28;Valérie;individuel;1;RAS;False;1;RAS
2024-08-28;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-28;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-29;MARANS;groupe;0;RAS;False;3;RAS
2024-08-29;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-29;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-29;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-29;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-29;Valérie;individuel;0;RAS;False;1;RAS
2024-08-30;MARANS;groupe;0;RAS;False;3;RAS
2024-08-30;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-30;Cunégonde;individuel;0;RAS;False;1;RAS
2024-08-30;Valérie;individuel;1;RAS;False;1;RAS
2024-08-30;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-30;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-31;MARANS;groupe;1;RAS;False;3;RAS
2024-08-31;Pioupioute;individuel;0;RAS;False;1;RAS
2024-08-31;Rémiel;individuel;0;RAS;False;1;RAS
2024-08-31;Valérie;individuel;0;RAS;False;1;RAS
2024-08-31;Joséphine;individuel;0;RAS;False;1;RAS
2024-08-31;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-01;Valérie;individuel;1;RAS;False;1;RAS
2024-09-01;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-01;MARANS;groupe;0;RAS;False;3;RAS
2024-09-01;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-01;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-01;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-02;Valérie;individuel;0;RAS;False;1;RAS
2024-09-02;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-02;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-02;MARANS;groupe;1;RAS;False;3;RAS
2024-09-02;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-02;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-03;MARANS;groupe;0;RAS;False;3;RAS
2024-09-03;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-03;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-03;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-03;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-03;Valérie;individuel;1;RAS;False;1;RAS
2024-09-04;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-04;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-04;Valérie;individuel;1;RAS;False;1;RAS
2024-09-04;MARANS;groupe;0;RAS;False;3;RAS
2024-09-04;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-04;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-05;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-05;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-05;Valérie;individuel;0;RAS;False;1;RAS
2024-09-05;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-05;MARANS;groupe;0;RAS;False;3;RAS
2024-09-05;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-06;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-06;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-06;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-06;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-06;MARANS;groupe;0;RAS;False;3;RAS
2024-09-06;Valérie;individuel;1;RAS;False;1;RAS
2024-09-07;MARANS;groupe;0;RAS;False;3;RAS
2024-09-07;Valérie;individuel;0;RAS;False;1;RAS
2024-09-07;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-07;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-07;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-07;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-08;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-08;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-08;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-08;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-08;Valérie;individuel;1;RAS;False;1;RAS
2024-09-08;MARANS;groupe;0;RAS;False;3;RAS
2024-09-09;MARANS;groupe;0;RAS;False;3;RAS
2024-09-09;Valérie;individuel;0;RAS;False;1;RAS
2024-09-09;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-09;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-09;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-09;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-10;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-10;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-10;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-10;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-10;Valérie;individuel;1;RAS;False;1;RAS
2024-09-10;MARANS;groupe;0;RAS;False;3;RAS
2024-09-11;Cunégonde;individuel;0;RAS;False;1;RAS
2024-09-11;Joséphine;individuel;0;RAS;False;1;RAS
2024-09-11;Pioupioute;individuel;0;RAS;False;1;RAS
2024-09-11;Valérie;individuel;0;RAS;False;1;RAS
2024-09-11;MARANS;groupe;0;RAS;False;3;RAS
2024-09-11;Rémiel;individuel;0;RAS;False;1;RAS
2024-09-12;Valérie;individuel;1;RAS;False;1;RAS
